Longitude,Latitude
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.99
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.87
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-1.04,10.95
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-0.93,10.94
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.05,10.92
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
-1.03,10.99
